@id,http://id.worldcat.org/fast/29048,prop,http://id.loc.gov/authorities/names/n78095332,http://viaf.org/viaf/96994048,http://babelnet.org/rdf/data/s00008556n?output=xml,http://dbpedia.org/resource/William_Shakespeare
1685,,http://dbpedia.org/resource/Juliet,,,,http://dbpedia.org/resource/Juliet
1686,,http://dbpedia.org/resource/Julius_Caesar_(1914_film),,,,http://dbpedia.org/resource/Julius_Caesar_(1914_film)
1687,,http://dbpedia.org/resource/Julius_Caesar_(1950_film),,,,http://dbpedia.org/resource/Julius_Caesar_(1950_film)
1688,,http://dbpedia.org/resource/Julius_Caesar_(1953_film),,,,http://dbpedia.org/resource/Julius_Caesar_(1953_film)
1689,,http://dbpedia.org/resource/Kaliyattam,,,,http://dbpedia.org/resource/Kaliyattam
1690,,http://dbpedia.org/resource/Karel_Hynek_Mácha,,,,http://dbpedia.org/resource/Karel_Hynek_Mácha
1691,,http://dbpedia.org/resource/Karen_Blixen,,,,http://dbpedia.org/resource/Karen_Blixen
1692,,http://dbpedia.org/resource/Karl_Marx,,,,http://dbpedia.org/resource/Karl_Marx
1693,,http://dbpedia.org/resource/Ken_Kesey,,,,http://dbpedia.org/resource/Ken_Kesey
1694,,http://dbpedia.org/resource/King_Claudius,,,,http://dbpedia.org/resource/King_Claudius
1695,,http://dbpedia.org/resource/King_Duncan,,,,http://dbpedia.org/resource/King_Duncan
1696,,http://dbpedia.org/resource/King_Lear_(1910_film),,,,http://dbpedia.org/resource/King_Lear_(1910_film)
1697,,http://dbpedia.org/resource/King_Lear_(1953_film),,,,http://dbpedia.org/resource/King_Lear_(1953_film)
1698,,http://dbpedia.org/resource/King_Lear_(1971_UK_film),,,,http://dbpedia.org/resource/King_Lear_(1971_UK_film)
1699,,http://dbpedia.org/resource/King_Lear_(1971_USSR_film),,,,http://dbpedia.org/resource/King_Lear_(1971_USSR_film)
1700,,http://dbpedia.org/resource/King_Lear_(1983_TV_programme),,,,http://dbpedia.org/resource/King_Lear_(1983_TV_programme)
1701,,http://dbpedia.org/resource/King_Lear_(1987_film),,,,http://dbpedia.org/resource/King_Lear_(1987_film)
1702,,http://dbpedia.org/resource/King_Lear_(2008_film),,,,http://dbpedia.org/resource/King_Lear_(2008_film)
1703,,http://dbpedia.org/resource/King_of_Texas,,,,http://dbpedia.org/resource/King_of_Texas
1704,,"http://dbpedia.org/resource/Kiss_Me,_Kate",,,,"http://dbpedia.org/resource/Kiss_Me,_Kate"
1705,,http://dbpedia.org/resource/Lady_Macduff,,,,http://dbpedia.org/resource/Lady_Macduff
1706,,http://dbpedia.org/resource/Len_Cabral,,,,http://dbpedia.org/resource/Len_Cabral
1707,,http://dbpedia.org/resource/Leonce_and_Lena,,,,http://dbpedia.org/resource/Leonce_and_Lena
1708,,http://dbpedia.org/resource/List_of_public_art_in_Hammersmith_and_Fulham,,,,http://dbpedia.org/resource/List_of_public_art_in_Hammersmith_and_Fulham
1709,,http://dbpedia.org/resource/Looking_for_Richard,,,,http://dbpedia.org/resource/Looking_for_Richard
1710,,http://dbpedia.org/resource/Lords_and_Ladies_(novel),,,,http://dbpedia.org/resource/Lords_and_Ladies_(novel)
1711,,http://dbpedia.org/resource/Love's_Labour's_Lost_(film),,,,http://dbpedia.org/resource/Love's_Labour's_Lost_(film)
1712,,http://dbpedia.org/resource/Love_Is_All_There_Is,,,,http://dbpedia.org/resource/Love_Is_All_There_Is
1713,,http://dbpedia.org/resource/Love_in_a_Wood,,,,http://dbpedia.org/resource/Love_in_a_Wood
1714,,http://dbpedia.org/resource/Lucian,,,,http://dbpedia.org/resource/Lucian
1715,,http://dbpedia.org/resource/MacHomer,,,,http://dbpedia.org/resource/MacHomer
1716,,http://dbpedia.org/resource/Macbeth_(1908_film),,,,http://dbpedia.org/resource/Macbeth_(1908_film)
1717,,http://dbpedia.org/resource/Macbeth_(1916_film),,,,http://dbpedia.org/resource/Macbeth_(1916_film)
1718,,http://dbpedia.org/resource/Macbeth_(1948_film),,,,http://dbpedia.org/resource/Macbeth_(1948_film)
1719,,http://dbpedia.org/resource/Macbeth_(1979_film),,,,http://dbpedia.org/resource/Macbeth_(1979_film)
1720,,http://dbpedia.org/resource/Macbeth_(1987_film),,,,http://dbpedia.org/resource/Macbeth_(1987_film)
1721,,http://dbpedia.org/resource/Macbeth_(2006_film),,,,http://dbpedia.org/resource/Macbeth_(2006_film)
1722,,http://dbpedia.org/resource/Macbeth_(2010_film),,,,http://dbpedia.org/resource/Macbeth_(2010_film)
1723,,http://dbpedia.org/resource/Macbeth_(Hallmark_Hall_of_Fame_1954),,,,http://dbpedia.org/resource/Macbeth_(Hallmark_Hall_of_Fame_1954)
1724,,http://dbpedia.org/resource/Macbeth_(Hallmark_Hall_of_Fame_1960),,,,http://dbpedia.org/resource/Macbeth_(Hallmark_Hall_of_Fame_1960)
1725,,http://dbpedia.org/resource/Macbeth_(character),,,,http://dbpedia.org/resource/Macbeth_(character)
1726,,http://dbpedia.org/resource/Macduff's_son,,,,http://dbpedia.org/resource/Macduff's_son
1727,,http://dbpedia.org/resource/Macduff_(Macbeth),,,,http://dbpedia.org/resource/Macduff_(Macbeth)
1728,,http://dbpedia.org/resource/Malcolm_(Macbeth),,,,http://dbpedia.org/resource/Malcolm_(Macbeth)
1729,,http://dbpedia.org/resource/Malvolio,,,,http://dbpedia.org/resource/Malvolio
1730,,http://dbpedia.org/resource/Manana_Antadze,,,,http://dbpedia.org/resource/Manana_Antadze
1731,,http://dbpedia.org/resource/Maqbool,,,,http://dbpedia.org/resource/Maqbool
1732,,http://dbpedia.org/resource/Maria_(Twelfth_Night),,,,http://dbpedia.org/resource/Maria_(Twelfth_Night)
1733,,http://dbpedia.org/resource/Men_of_Respect,,,,http://dbpedia.org/resource/Men_of_Respect
1734,,http://dbpedia.org/resource/Mercutio,,,,http://dbpedia.org/resource/Mercutio
1735,,http://dbpedia.org/resource/Michael_Cassio,,,,http://dbpedia.org/resource/Michael_Cassio
1736,,http://dbpedia.org/resource/Michael_Williams_(Henry_V),,,,http://dbpedia.org/resource/Michael_Williams_(Henry_V)
1737,,http://dbpedia.org/resource/Michel_de_Montaigne,,,,http://dbpedia.org/resource/Michel_de_Montaigne
1738,,http://dbpedia.org/resource/Miho_Mosulishvili,,,,http://dbpedia.org/resource/Miho_Mosulishvili
1739,,http://dbpedia.org/resource/Miranda_(The_Tempest),,,,http://dbpedia.org/resource/Miranda_(The_Tempest)
1740,,http://dbpedia.org/resource/Mistress_Quickly,,,,http://dbpedia.org/resource/Mistress_Quickly
1741,,http://dbpedia.org/resource/Monodrama_Theater,,,,http://dbpedia.org/resource/Monodrama_Theater
1742,,http://dbpedia.org/resource/Much_Ado_About_Nothing_(2012_film),,,,http://dbpedia.org/resource/Much_Ado_About_Nothing_(2012_film)
1743,,http://dbpedia.org/resource/Máirtín_Ó_Direáin,,,,http://dbpedia.org/resource/Máirtín_Ó_Direáin
1744,,http://dbpedia.org/resource/Ned_Poins,,,,http://dbpedia.org/resource/Ned_Poins
1745,,http://dbpedia.org/resource/Next_(1990_film),,,,http://dbpedia.org/resource/Next_(1990_film)
1746,,http://dbpedia.org/resource/Olivia_(Twelfth_Night),,,,http://dbpedia.org/resource/Olivia_(Twelfth_Night)
1747,,http://dbpedia.org/resource/One_Hamlet_Less,,,,http://dbpedia.org/resource/One_Hamlet_Less
1748,,http://dbpedia.org/resource/Ophelia,,,,http://dbpedia.org/resource/Ophelia
1749,,http://dbpedia.org/resource/Orsino_(Twelfth_Night),,,,http://dbpedia.org/resource/Orsino_(Twelfth_Night)
1750,,http://dbpedia.org/resource/Otello_(1906_film),,,,http://dbpedia.org/resource/Otello_(1906_film)
1751,,http://dbpedia.org/resource/Othello_(1922_film),,,,http://dbpedia.org/resource/Othello_(1922_film)
1752,,http://dbpedia.org/resource/Othello_(1955_film),,,,http://dbpedia.org/resource/Othello_(1955_film)
1753,,http://dbpedia.org/resource/Othello_(1965_film),,,,http://dbpedia.org/resource/Othello_(1965_film)
1754,,http://dbpedia.org/resource/Othello_(1995_film),,,,http://dbpedia.org/resource/Othello_(1995_film)
1755,,http://dbpedia.org/resource/Othello_(2001_film),,,,http://dbpedia.org/resource/Othello_(2001_film)
1756,,http://dbpedia.org/resource/Othello_(Orson_Welles_stage_production),,,,http://dbpedia.org/resource/Othello_(Orson_Welles_stage_production)
1757,,http://dbpedia.org/resource/Othello_(character),,,,http://dbpedia.org/resource/Othello_(character)
1758,,http://dbpedia.org/resource/Oğuz_Atay,,,,http://dbpedia.org/resource/Oğuz_Atay
1759,,http://dbpedia.org/resource/Perdita_(The_Winter's_Tale),,,,http://dbpedia.org/resource/Perdita_(The_Winter's_Tale)
1760,,http://dbpedia.org/resource/Petruchio,,,,http://dbpedia.org/resource/Petruchio
1761,,http://dbpedia.org/resource/Philostrate,,,,http://dbpedia.org/resource/Philostrate
1762,,http://dbpedia.org/resource/Plautus,,,,http://dbpedia.org/resource/Plautus
1763,,http://dbpedia.org/resource/Portia_(The_Merchant_of_Venice),,,,http://dbpedia.org/resource/Portia_(The_Merchant_of_Venice)
1764,,http://dbpedia.org/resource/Prince_Hal,,,,http://dbpedia.org/resource/Prince_Hal
1765,,http://dbpedia.org/resource/Prince_Hamlet,,,,http://dbpedia.org/resource/Prince_Hamlet
1766,,http://dbpedia.org/resource/Prospero,,,,http://dbpedia.org/resource/Prospero
1767,,http://dbpedia.org/resource/Quercus_(album),,,,http://dbpedia.org/resource/Quercus_(album)
1768,,http://dbpedia.org/resource/Regan_(King_Lear),,,,http://dbpedia.org/resource/Regan_(King_Lear)
1769,,http://dbpedia.org/resource/Richard_Burton's_Hamlet,,,,http://dbpedia.org/resource/Richard_Burton's_Hamlet
1770,,http://dbpedia.org/resource/Richard_III_(1912_film),,,,http://dbpedia.org/resource/Richard_III_(1912_film)
1771,,http://dbpedia.org/resource/Richard_III_(1995_film),,,,http://dbpedia.org/resource/Richard_III_(1995_film)
1772,,http://dbpedia.org/resource/Rick_Hautala,,,,http://dbpedia.org/resource/Rick_Hautala
1773,,http://dbpedia.org/resource/Robert_G._Ingersoll,,,,http://dbpedia.org/resource/Robert_G._Ingersoll
1774,,http://dbpedia.org/resource/Roderigo,,,,http://dbpedia.org/resource/Roderigo
1775,,http://dbpedia.org/resource/Romeo,,,,http://dbpedia.org/resource/Romeo
1776,,http://dbpedia.org/resource/Romeo_&_Juliet:_Sealed_with_a_Kiss,,,,http://dbpedia.org/resource/Romeo_&_Juliet:_Sealed_with_a_Kiss
1777,,http://dbpedia.org/resource/Romeo_and_Juliet_(1936_film),,,,http://dbpedia.org/resource/Romeo_and_Juliet_(1936_film)
1778,,http://dbpedia.org/resource/Romeo_and_Juliet_(1940_film),,,,http://dbpedia.org/resource/Romeo_and_Juliet_(1940_film)
1779,,http://dbpedia.org/resource/Romeo_and_Juliet_(1943_film),,,,http://dbpedia.org/resource/Romeo_and_Juliet_(1943_film)
1780,,http://dbpedia.org/resource/Romeo_and_Juliet_(1954_film),,,,http://dbpedia.org/resource/Romeo_and_Juliet_(1954_film)
1781,,http://dbpedia.org/resource/Romeo_and_Juliet_(1955_film),,,,http://dbpedia.org/resource/Romeo_and_Juliet_(1955_film)
1782,,http://dbpedia.org/resource/Romeo_and_Juliet_(1968_film),,,,http://dbpedia.org/resource/Romeo_and_Juliet_(1968_film)
1783,,http://dbpedia.org/resource/Romie-0_and_Julie-8,,,,http://dbpedia.org/resource/Romie-0_and_Julie-8
1784,,http://dbpedia.org/resource/Rosalind_(As_You_Like_It),,,,http://dbpedia.org/resource/Rosalind_(As_You_Like_It)
1785,,http://dbpedia.org/resource/Rosaline,,,,http://dbpedia.org/resource/Rosaline
1786,,http://dbpedia.org/resource/Rosencrantz_and_Guildenstern,,,,http://dbpedia.org/resource/Rosencrantz_and_Guildenstern
1787,,http://dbpedia.org/resource/Sebastian_(Twelfth_Night),,,,http://dbpedia.org/resource/Sebastian_(Twelfth_Night)
1788,,http://dbpedia.org/resource/Second_Folio,,,,http://dbpedia.org/resource/Second_Folio
1789,,http://dbpedia.org/resource/Shake-speare,,,,http://dbpedia.org/resource/Shake-speare
1790,,http://dbpedia.org/resource/Shake_speare,,,,http://dbpedia.org/resource/Shake_speare
1791,,http://dbpedia.org/resource/Shakesepare,,,,http://dbpedia.org/resource/Shakesepare
1792,,http://dbpedia.org/resource/Shakesepere,,,,http://dbpedia.org/resource/Shakesepere
1793,,http://dbpedia.org/resource/Shakespare,,,,http://dbpedia.org/resource/Shakespare
1794,,http://dbpedia.org/resource/Shakespear,,,,http://dbpedia.org/resource/Shakespear
1795,,http://dbpedia.org/resource/Shakespeare,,,,http://dbpedia.org/resource/Shakespeare
1796,,http://dbpedia.org/resource/Shakespeare's,,,,http://dbpedia.org/resource/Shakespeare's
1797,,http://dbpedia.org/resource/Shakespeare's_biography,,,,http://dbpedia.org/resource/Shakespeare's_biography
1798,,"http://dbpedia.org/resource/Shakespeare,_William",,,,"http://dbpedia.org/resource/Shakespeare,_William"
1799,,"http://dbpedia.org/resource/Shakespeare,_Wm",,,,"http://dbpedia.org/resource/Shakespeare,_Wm"
1800,,http://dbpedia.org/resource/Shakespeare:_The_Animated_Tales,,,,http://dbpedia.org/resource/Shakespeare:_The_Animated_Tales
1801,,http://dbpedia.org/resource/Shakespeare_&_Company_(Massachusetts),,,,http://dbpedia.org/resource/Shakespeare_&_Company_(Massachusetts)
1802,,http://dbpedia.org/resource/Shakespeare_(crater),,,,http://dbpedia.org/resource/Shakespeare_(crater)
1803,,http://dbpedia.org/resource/Shakespeare_(disambiguation),,,,http://dbpedia.org/resource/Shakespeare_(disambiguation)
1804,,http://dbpedia.org/resource/Shakespearean,,,,http://dbpedia.org/resource/Shakespearean
1805,,http://dbpedia.org/resource/Shakespearean_theatre,,,,http://dbpedia.org/resource/Shakespearean_theatre
1806,,http://dbpedia.org/resource/Shakespeareana,,,,http://dbpedia.org/resource/Shakespeareana
1807,,http://dbpedia.org/resource/Shakespeares,,,,http://dbpedia.org/resource/Shakespeares
1808,,http://dbpedia.org/resource/Shakespearian,,,,http://dbpedia.org/resource/Shakespearian
1809,,http://dbpedia.org/resource/Shakespearian_Literature,,,,http://dbpedia.org/resource/Shakespearian_Literature
1810,,http://dbpedia.org/resource/Shakespears,,,,http://dbpedia.org/resource/Shakespears
1811,,http://dbpedia.org/resource/Shakespeere,,,,http://dbpedia.org/resource/Shakespeere
1812,,http://dbpedia.org/resource/Shakespere,,,,http://dbpedia.org/resource/Shakespere
1813,,http://dbpedia.org/resource/Shakesphere,,,,http://dbpedia.org/resource/Shakesphere
1814,,http://dbpedia.org/resource/Shakespire,,,,http://dbpedia.org/resource/Shakespire
1815,,http://dbpedia.org/resource/Shakeſpeare,,,,http://dbpedia.org/resource/Shakeſpeare
1816,,http://dbpedia.org/resource/Shakspeare,,,,http://dbpedia.org/resource/Shakspeare
1817,,"http://dbpedia.org/resource/Shakspere,_William",,,,"http://dbpedia.org/resource/Shakspere,_William"
1818,,http://dbpedia.org/resource/She's_the_Man,,,,http://dbpedia.org/resource/She's_the_Man
1819,,http://dbpedia.org/resource/Sheikh_Zubeir,,,,http://dbpedia.org/resource/Sheikh_Zubeir
1820,,http://dbpedia.org/resource/Simon_Forman,,,,http://dbpedia.org/resource/Simon_Forman
1821,,http://dbpedia.org/resource/Sir_Andrew_Aguecheek,,,,http://dbpedia.org/resource/Sir_Andrew_Aguecheek
1822,,http://dbpedia.org/resource/Sir_Toby_Belch,,,,http://dbpedia.org/resource/Sir_Toby_Belch
1823,,http://dbpedia.org/resource/Souli_(film),,,,http://dbpedia.org/resource/Souli_(film)
1824,,http://dbpedia.org/resource/Stanley_Cavell,,,,http://dbpedia.org/resource/Stanley_Cavell
1825,,"http://dbpedia.org/resource/Statue_of_William_Shakespeare,_Leicester_Square",,,,"http://dbpedia.org/resource/Statue_of_William_Shakespeare,_Leicester_Square"
1826,,http://dbpedia.org/resource/Stephano_(The_Tempest),,,,http://dbpedia.org/resource/Stephano_(The_Tempest)
1827,,http://dbpedia.org/resource/Stephen_Greenblatt,,,,http://dbpedia.org/resource/Stephen_Greenblatt
1828,,http://dbpedia.org/resource/Steven_Millhauser,,,,http://dbpedia.org/resource/Steven_Millhauser
1829,,http://dbpedia.org/resource/Swan_of_Avon,,,,http://dbpedia.org/resource/Swan_of_Avon
1830,,http://dbpedia.org/resource/Sweet_Swan_of_Avon,,,,http://dbpedia.org/resource/Sweet_Swan_of_Avon
1831,,http://dbpedia.org/resource/Sycorax,,,,http://dbpedia.org/resource/Sycorax
1832,,http://dbpedia.org/resource/Søren_Kierkegaard,,,,http://dbpedia.org/resource/Søren_Kierkegaard
1833,,http://dbpedia.org/resource/Ted_Hughes,,,,http://dbpedia.org/resource/Ted_Hughes
1834,,http://dbpedia.org/resource/The_Angel_of_Vengeance_–_The_Female_Hamlet,,,,http://dbpedia.org/resource/The_Angel_of_Vengeance_–_The_Female_Hamlet
1835,,http://dbpedia.org/resource/The_Angelic_Conversation_(film),,,,http://dbpedia.org/resource/The_Angelic_Conversation_(film)
1836,,http://dbpedia.org/resource/The_Bard_of_Avon,,,,http://dbpedia.org/resource/The_Bard_of_Avon
1837,,http://dbpedia.org/resource/The_Best_of_Both_Worlds_(musical),,,,http://dbpedia.org/resource/The_Best_of_Both_Worlds_(musical)
1838,,http://dbpedia.org/resource/The_Boys_from_Syracuse,,,,http://dbpedia.org/resource/The_Boys_from_Syracuse
1839,,http://dbpedia.org/resource/The_Boys_from_Syracuse_(film),,,,http://dbpedia.org/resource/The_Boys_from_Syracuse_(film)
1840,,http://dbpedia.org/resource/The_Elements_of_Eloquence,,,,http://dbpedia.org/resource/The_Elements_of_Eloquence
1841,,http://dbpedia.org/resource/The_Gravediggers,,,,http://dbpedia.org/resource/The_Gravediggers
1842,,http://dbpedia.org/resource/The_Journey_to_Melonia,,,,http://dbpedia.org/resource/The_Journey_to_Melonia
1843,,http://dbpedia.org/resource/The_Klingon_Hamlet,,,,http://dbpedia.org/resource/The_Klingon_Hamlet
1844,,http://dbpedia.org/resource/The_Maori_Merchant_of_Venice,,,,http://dbpedia.org/resource/The_Maori_Merchant_of_Venice
1845,,http://dbpedia.org/resource/The_Merchant_of_Venice_(1916_film),,,,http://dbpedia.org/resource/The_Merchant_of_Venice_(1916_film)
1846,,http://dbpedia.org/resource/The_Merchant_of_Venice_(1923_film),,,,http://dbpedia.org/resource/The_Merchant_of_Venice_(1923_film)
1847,,http://dbpedia.org/resource/The_Merry_Wives_of_Windsor_(1918_film),,,,http://dbpedia.org/resource/The_Merry_Wives_of_Windsor_(1918_film)
1848,,http://dbpedia.org/resource/The_Merry_Wives_of_Windsor_(1950_film),,,,http://dbpedia.org/resource/The_Merry_Wives_of_Windsor_(1950_film)
1849,,http://dbpedia.org/resource/The_Merry_Wives_of_Windsor_(1965_film),,,,http://dbpedia.org/resource/The_Merry_Wives_of_Windsor_(1965_film)
1850,,http://dbpedia.org/resource/The_Real_Thing_at_Last,,,,http://dbpedia.org/resource/The_Real_Thing_at_Last
